doc_id,span_text,best_hpo_id,best_hpo_name,score,method,candidates_json
line84,nd a pediatric-onset disor,HP:0003674,Onset,90.0,contains,"[{""hpo_id"": ""HP:0003674"", ""name"": ""Onset"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000567"", ""name"": ""Chorioretinal coloboma"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000944"", ""name"": ""Abnormal metaphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001592"", ""name"": ""Selective tooth agenesis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002953"", ""name"": ""Vertebral compression fracture"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004097"", ""name"": ""Deviation of finger"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004905"", ""name"": ""Reduced circulating vitamin A concentration"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line85,an elevated hepatic transaminase concentra,HP:0001370,Rheumatoid arthritis,90.0,contains,"[{""hpo_id"": ""HP:0001370"", ""name"": ""Rheumatoid arthritis"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000848"", ""name"": ""Increased circulating renin concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001631"", ""name"": ""Atrial septal defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002160"", ""name"": ""Hyperhomocystinemia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002161"", ""name"": ""Hyperlysinemia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002612"", ""name"": ""Congenital hepatic fibrosis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003148"", ""name"": ""Elevated serum acid phosphatase"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line86,hyperlactatemi,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0011997"", ""name"": ""Postprandial hyperlactemia"", ""score"": 80.0, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000870"", ""name"": ""Increased circulating prolactin concentration"", ""score"": 78.79, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003128"", ""name"": ""Lactic acidosis"", ""score"": 78.79, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003072"", ""name"": ""Hypercalcemia"", ""score"": 78.57, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012024"", ""name"": ""Hypergalactosemia"", ""score"": 77.42, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0500149"", ""name"": ""Hyperglutamatemia"", ""score"": 77.42, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002490"", ""name"": ""Increased CSF lactate"", ""score"": 75.0, ""method"": ""fuzzy""}]"
line86,and a clinical syndrome resembling Parkinson's,HP:0031353,Otitis media with effusion,90.0,contains,"[{""hpo_id"": ""HP:0031353"", ""name"": ""Otitis media with effusion"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000528"", ""name"": ""Anophthalmia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000840"", ""name"": ""Adrenogenital syndrome"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001592"", ""name"": ""Selective tooth agenesis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003974"", ""name"": ""Absent radius"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007402"", ""name"": ""Areas of hypopigmentation and hyperpigmentation that do not follow Blaschko lines"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007616"", ""name"": ""Nevus flammeus nuchae"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line87,an elevated hepatic transaminase concentra,HP:0001370,Rheumatoid arthritis,90.0,contains,"[{""hpo_id"": ""HP:0001370"", ""name"": ""Rheumatoid arthritis"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000848"", ""name"": ""Increased circulating renin concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001631"", ""name"": ""Atrial septal defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002160"", ""name"": ""Hyperhomocystinemia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002161"", ""name"": ""Hyperlysinemia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002612"", ""name"": ""Congenital hepatic fibrosis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003148"", ""name"": ""Elevated serum acid phosphatase"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line88, clinical syndrome resembling Parkinson's dise,HP:0031353,Otitis media with effusion,90.0,contains,"[{""hpo_id"": ""HP:0031353"", ""name"": ""Otitis media with effusion"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000528"", ""name"": ""Anophthalmia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000840"", ""name"": ""Adrenogenital syndrome"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005203"", ""name"": ""Spontaneous esophageal perforation"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007462"", ""name"": ""Bitot spots of the conjunctiva"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007616"", ""name"": ""Nevus flammeus nuchae"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008207"", ""name"": ""Primary adrenal insufficiency"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010628"", ""name"": ""Facial palsy"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line88,nd an abnormal thalamic MRI s,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009738"", ""name"": ""Abnormal antihelix morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010222"", ""name"": ""Abnormal 3rd metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010224"", ""name"": ""Abnormal 4th metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010226"", ""name"": ""Abnormal 5th metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011922"", ""name"": ""Abnormal activity of mitochondrial respiratory chain"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0020182"", ""name"": ""Abnormal circulating A-type atrial natriuretic peptide concentration"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line90,hyperlactatemi,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0011997"", ""name"": ""Postprandial hyperlactemia"", ""score"": 80.0, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000870"", ""name"": ""Increased circulating prolactin concentration"", ""score"": 78.79, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003128"", ""name"": ""Lactic acidosis"", ""score"": 78.79, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003072"", ""name"": ""Hypercalcemia"", ""score"": 78.57, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012024"", ""name"": ""Hypergalactosemia"", ""score"": 77.42, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0500149"", ""name"": ""Hyperglutamatemia"", ""score"": 77.42, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002490"", ""name"": ""Increased CSF lactate"", ""score"": 75.0, ""method"": ""fuzzy""}]"
line91,an atypical thalamic sign,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0011856"", ""name"": ""Pica"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000061"", ""name"": ""Ambiguous genitalia, female"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000609"", ""name"": ""Optic nerve hypoplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001062"", ""name"": ""Atypical nevus"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001074"", ""name"": ""Atypical nevi in non-sun exposed areas"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001631"", ""name"": ""Atrial septal defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003487"", ""name"": ""Babinski sign"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line91, an abnormal thalamic MRI sig,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009738"", ""name"": ""Abnormal antihelix morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010222"", ""name"": ""Abnormal 3rd metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010224"", ""name"": ""Abnormal 4th metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010226"", ""name"": ""Abnormal 5th metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011922"", ""name"": ""Abnormal activity of mitochondrial respiratory chain"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0020182"", ""name"": ""Abnormal circulating A-type atrial natriuretic peptide concentration"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line92,an abnormal thalamic MRI sign,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009738"", ""name"": ""Abnormal antihelix morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010222"", ""name"": ""Abnormal 3rd metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010224"", ""name"": ""Abnormal 4th metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010226"", ""name"": ""Abnormal 5th metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011922"", ""name"": ""Abnormal activity of mitochondrial respiratory chain"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0020182"", ""name"": ""Abnormal circulating A-type atrial natriuretic peptide concentration"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line93,n abnormal thalamic MRI signa,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009738"", ""name"": ""Abnormal antihelix morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010222"", ""name"": ""Abnormal 3rd metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010224"", ""name"": ""Abnormal 4th metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010226"", ""name"": ""Abnormal 5th metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011922"", ""name"": ""Abnormal activity of mitochondrial respiratory chain"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0020182"", ""name"": ""Abnormal circulating A-type atrial natriuretic peptide concentration"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line94,n abnormal thalamic MRI signa,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009738"", ""name"": ""Abnormal antihelix morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010222"", ""name"": ""Abnormal 3rd metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010224"", ""name"": ""Abnormal 4th metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010226"", ""name"": ""Abnormal 5th metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011922"", ""name"": ""Abnormal activity of mitochondrial respiratory chain"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0020182"", ""name"": ""Abnormal circulating A-type atrial natriuretic peptide concentration"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line95,an atypical thalamic sign,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0011856"", ""name"": ""Pica"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000061"", ""name"": ""Ambiguous genitalia, female"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000609"", ""name"": ""Optic nerve hypoplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001062"", ""name"": ""Atypical nevus"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001074"", ""name"": ""Atypical nevi in non-sun exposed areas"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001631"", ""name"": ""Atrial septal defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003487"", ""name"": ""Babinski sign"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line96,an abnormal thalamic MRI sign,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009738"", ""name"": ""Abnormal antihelix morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010222"", ""name"": ""Abnormal 3rd metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010224"", ""name"": ""Abnormal 4th metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010226"", ""name"": ""Abnormal 5th metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011922"", ""name"": ""Abnormal activity of mitochondrial respiratory chain"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0020182"", ""name"": ""Abnormal circulating A-type atrial natriuretic peptide concentration"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line99,an atypical thalamic sign,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0011856"", ""name"": ""Pica"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000061"", ""name"": ""Ambiguous genitalia, female"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000609"", ""name"": ""Optic nerve hypoplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001062"", ""name"": ""Atypical nevus"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001074"", ""name"": ""Atypical nevi in non-sun exposed areas"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001631"", ""name"": ""Atrial septal defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003487"", ""name"": ""Babinski sign"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line99,h an abnormal thalamic MRI si,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009738"", ""name"": ""Abnormal antihelix morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010222"", ""name"": ""Abnormal 3rd metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010224"", ""name"": ""Abnormal 4th metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010226"", ""name"": ""Abnormal 5th metacarpal epiphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011922"", ""name"": ""Abnormal activity of mitochondrial respiratory chain"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0020182"", ""name"": ""Abnormal circulating A-type atrial natriuretic peptide concentration"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line101,a pediatric-onset disorder,HP:0003674,Onset,90.0,contains,"[{""hpo_id"": ""HP:0003674"", ""name"": ""Onset"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000271"", ""name"": ""Abnormality of the face"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000567"", ""name"": ""Chorioretinal coloboma"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000944"", ""name"": ""Abnormal metaphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002953"", ""name"": ""Vertebral compression fracture"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005688"", ""name"": ""Dysplastic distal thumb phalanges with a central hole"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007018"", ""name"": ""Attention deficit hyperactivity disorder"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line101,hyperlactatemi,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0011997"", ""name"": ""Postprandial hyperlactemia"", ""score"": 80.0, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000870"", ""name"": ""Increased circulating prolactin concentration"", ""score"": 78.79, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003128"", ""name"": ""Lactic acidosis"", ""score"": 78.79, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003072"", ""name"": ""Hypercalcemia"", ""score"": 78.57, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012024"", ""name"": ""Hypergalactosemia"", ""score"": 77.42, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0500149"", ""name"": ""Hyperglutamatemia"", ""score"": 77.42, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002490"", ""name"": ""Increased CSF lactate"", ""score"": 75.0, ""method"": ""fuzzy""}]"
line102, atypical thalamic signal,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0011856"", ""name"": ""Pica"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000061"", ""name"": ""Ambiguous genitalia, female"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001062"", ""name"": ""Atypical nevus"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001074"", ""name"": ""Atypical nevi in non-sun exposed areas"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007270"", ""name"": ""Atypical absence seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012691"", ""name"": ""Focal T2 hypointense thalamic lesion"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012692"", ""name"": ""Focal T2 hyperintense thalamic lesion"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line103,n atypical thalamic signa,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0011856"", ""name"": ""Pica"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000061"", ""name"": ""Ambiguous genitalia, female"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001062"", ""name"": ""Atypical nevus"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001074"", ""name"": ""Atypical nevi in non-sun exposed areas"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007270"", ""name"": ""Atypical absence seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012696"", ""name"": ""Abnormal thalamic MRI signal intensity"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0025040"", ""name"": ""Thalamic edema"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line104,an elevated hepatic transaminase concentra,HP:0001370,Rheumatoid arthritis,90.0,contains,"[{""hpo_id"": ""HP:0001370"", ""name"": ""Rheumatoid arthritis"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000848"", ""name"": ""Increased circulating renin concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001631"", ""name"": ""Atrial septal defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002160"", ""name"": ""Hyperhomocystinemia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002161"", ""name"": ""Hyperlysinemia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002612"", ""name"": ""Congenital hepatic fibrosis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003148"", ""name"": ""Elevated serum acid phosphatase"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line105,an atypical thalamic sign,HP:0001658,Myocardial infarction,90.0,contains,"[{""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0011856"", ""name"": ""Pica"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000061"", ""name"": ""Ambiguous genitalia, female"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000609"", ""name"": ""Optic nerve hypoplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001062"", ""name"": ""Atypical nevus"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001074"", ""name"": ""Atypical nevi in non-sun exposed areas"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001631"", ""name"": ""Atrial septal defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003487"", ""name"": ""Babinski sign"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line106,an elevated hepatic transaminase concentra,HP:0001370,Rheumatoid arthritis,90.0,contains,"[{""hpo_id"": ""HP:0001370"", ""name"": ""Rheumatoid arthritis"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001658"", ""name"": ""Myocardial infarction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000848"", ""name"": ""Increased circulating renin concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001631"", ""name"": ""Atrial septal defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002160"", ""name"": ""Hyperhomocystinemia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002161"", ""name"": ""Hyperlysinemia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002612"", ""name"": ""Congenital hepatic fibrosis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003148"", ""name"": ""Elevated serum acid phosphatase"", ""score"": 85.5, ""method"": ""fuzzy""}]"
