doc_id,span_text,best_hpo_id,best_hpo_name,score,method,candidates_json
line261,EMG: myopathic abnormalities,HP:0003458,EMG: myopathic abnormalities,100.0,exact_key,"[{""hpo_id"": ""HP:0003458"", ""name"": ""EMG: myopathic abnormalities"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0001194"", ""name"": ""Abnormalities of placenta or umbilical cord"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001288"", ""name"": ""Gait disturbance"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002058"", ""name"": ""Myopathic facies"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002353"", ""name"": ""EEG abnormality"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002500"", ""name"": ""Abnormal cerebral white matter morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002518"", ""name"": ""Abnormal periventricular white matter morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003198"", ""name"": ""Myopathy"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line267, myoclonic jerk,HP:0001336,Myoclonus,96.55,fuzzy,"[{""hpo_id"": ""HP:0001336"", ""name"": ""Myoclonus"", ""score"": 96.55, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007000"", ""name"": ""Morning myoclonic jerks"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0006844"", ""name"": ""Absent patellar reflexes"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007286"", ""name"": ""Horizontal jerk nystagmus"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011150"", ""name"": ""Myoclonic absence seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011170"", ""name"": ""Generalized myoclonic-atonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line268,hypotonia,HP:0001252,Hypotonia,100.0,exact_key,"[{""hpo_id"": ""HP:0001252"", ""name"": ""Hypotonia"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0000297"", ""name"": ""Facial hypotonia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001290"", ""name"": ""Generalized hypotonia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001319"", ""name"": ""Neonatal hypotonia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0003397"", ""name"": ""Generalized hypotonia due to defect at the neuromuscular junction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0006829"", ""name"": ""Severe muscular hypotonia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0006830"", ""name"": ""obsolete Severe neonatal hypotonia in males"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0006852"", ""name"": ""Episodic generalized hypotonia"", ""score"": 90.0, ""method"": ""contains""}]"
line271,difficulty swallowing,HP:0002015,Dysphagia,100.0,exact_key,"[{""hpo_id"": ""HP:0002015"", ""name"": ""Dysphagia"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0000001"", ""name"": ""All"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000802"", ""name"": ""Impotence"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002075"", ""name"": ""Dysdiadochokinesis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002442"", ""name"": ""Dyscalculia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030195"", ""name"": ""Fatigable weakness of swallowing muscles"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030511"", ""name"": ""Bradyopsia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030512"", ""name"": ""Difficulty adjusting to changes in luminance"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line273,myoclonic jerks,HP:0001336,Myoclonus,100.0,exact_key,"[{""hpo_id"": ""HP:0001336"", ""name"": ""Myoclonus"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0007000"", ""name"": ""Morning myoclonic jerks"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001327"", ""name"": ""Photosensitive myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011150"", ""name"": ""Myoclonic absence seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011170"", ""name"": ""Generalized myoclonic-atonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0025191"", ""name"": ""obsolete Segmental myoclonic seizures"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line273,difficulty swallowing,HP:0002015,Dysphagia,100.0,exact_key,"[{""hpo_id"": ""HP:0002015"", ""name"": ""Dysphagia"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0000001"", ""name"": ""All"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000802"", ""name"": ""Impotence"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002075"", ""name"": ""Dysdiadochokinesis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002442"", ""name"": ""Dyscalculia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030195"", ""name"": ""Fatigable weakness of swallowing muscles"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030511"", ""name"": ""Bradyopsia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030512"", ""name"": ""Difficulty adjusting to changes in luminance"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line277,myoclonic jerks,HP:0001336,Myoclonus,100.0,exact_key,"[{""hpo_id"": ""HP:0001336"", ""name"": ""Myoclonus"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0007000"", ""name"": ""Morning myoclonic jerks"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001327"", ""name"": ""Photosensitive myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011150"", ""name"": ""Myoclonic absence seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011170"", ""name"": ""Generalized myoclonic-atonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0025191"", ""name"": ""obsolete Segmental myoclonic seizures"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line278,myoclonic jerks,HP:0001336,Myoclonus,100.0,exact_key,"[{""hpo_id"": ""HP:0001336"", ""name"": ""Myoclonus"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0007000"", ""name"": ""Morning myoclonic jerks"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001327"", ""name"": ""Photosensitive myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011150"", ""name"": ""Myoclonic absence seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011170"", ""name"": ""Generalized myoclonic-atonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0025191"", ""name"": ""obsolete Segmental myoclonic seizures"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line282,hypotonia,HP:0001252,Hypotonia,100.0,exact_key,"[{""hpo_id"": ""HP:0001252"", ""name"": ""Hypotonia"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0000297"", ""name"": ""Facial hypotonia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001290"", ""name"": ""Generalized hypotonia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001319"", ""name"": ""Neonatal hypotonia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0003397"", ""name"": ""Generalized hypotonia due to defect at the neuromuscular junction"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0006829"", ""name"": ""Severe muscular hypotonia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0006830"", ""name"": ""obsolete Severe neonatal hypotonia in males"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0006852"", ""name"": ""Episodic generalized hypotonia"", ""score"": 90.0, ""method"": ""contains""}]"
line282, myoclonic jerk,HP:0001336,Myoclonus,96.55,fuzzy,"[{""hpo_id"": ""HP:0001336"", ""name"": ""Myoclonus"", ""score"": 96.55, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007000"", ""name"": ""Morning myoclonic jerks"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0006844"", ""name"": ""Absent patellar reflexes"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007286"", ""name"": ""Horizontal jerk nystagmus"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011150"", ""name"": ""Myoclonic absence seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011170"", ""name"": ""Generalized myoclonic-atonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line285, infantile onset ,HP:0003593,Infantile onset,100.0,exact_key,"[{""hpo_id"": ""HP:0003593"", ""name"": ""Infantile onset"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0003674"", ""name"": ""Onset"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002197"", ""name"": ""Generalized-onset seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004914"", ""name"": ""Recurrent infantile hypoglycemia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005841"", ""name"": ""Calcific stippling of infantile cartilaginous skeleton"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0006834"", ""name"": ""Developmental stagnation at onset of seizures"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007280"", ""name"": ""Acute infantile spinal muscular atrophy"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007334"", ""name"": ""Bilateral tonic-clonic seizure with focal onset"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line286,myoclonic seizure,HP:0032794,Myoclonic seizure,100.0,exact_key,"[{""hpo_id"": ""HP:0032794"", ""name"": ""Myoclonic seizure"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0001250"", ""name"": ""Seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001327"", ""name"": ""Photosensitive myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0020221"", ""name"": ""Clonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0025191"", ""name"": ""obsolete Segmental myoclonic seizures"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0032730"", ""name"": ""Focal impaired awareness myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}]"
line288,myoclonic seizure,HP:0032794,Myoclonic seizure,100.0,exact_key,"[{""hpo_id"": ""HP:0032794"", ""name"": ""Myoclonic seizure"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0001250"", ""name"": ""Seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001327"", ""name"": ""Photosensitive myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0020221"", ""name"": ""Clonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0025191"", ""name"": ""obsolete Segmental myoclonic seizures"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0032730"", ""name"": ""Focal impaired awareness myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}]"
line288, myoclonic jerk,HP:0001336,Myoclonus,96.55,fuzzy,"[{""hpo_id"": ""HP:0001336"", ""name"": ""Myoclonus"", ""score"": 96.55, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007000"", ""name"": ""Morning myoclonic jerks"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0006844"", ""name"": ""Absent patellar reflexes"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007286"", ""name"": ""Horizontal jerk nystagmus"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011150"", ""name"": ""Myoclonic absence seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011170"", ""name"": ""Generalized myoclonic-atonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line291,myoclonic jerks,HP:0001336,Myoclonus,100.0,exact_key,"[{""hpo_id"": ""HP:0001336"", ""name"": ""Myoclonus"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0007000"", ""name"": ""Morning myoclonic jerks"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001327"", ""name"": ""Photosensitive myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011150"", ""name"": ""Myoclonic absence seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011170"", ""name"": ""Generalized myoclonic-atonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0025191"", ""name"": ""obsolete Segmental myoclonic seizures"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line292,myoclonic jerks,HP:0001336,Myoclonus,100.0,exact_key,"[{""hpo_id"": ""HP:0001336"", ""name"": ""Myoclonus"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0007000"", ""name"": ""Morning myoclonic jerks"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001327"", ""name"": ""Photosensitive myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011150"", ""name"": ""Myoclonic absence seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011170"", ""name"": ""Generalized myoclonic-atonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0025191"", ""name"": ""obsolete Segmental myoclonic seizures"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line292,difficulty swallowing,HP:0002015,Dysphagia,100.0,exact_key,"[{""hpo_id"": ""HP:0002015"", ""name"": ""Dysphagia"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0000001"", ""name"": ""All"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000802"", ""name"": ""Impotence"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002075"", ""name"": ""Dysdiadochokinesis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002442"", ""name"": ""Dyscalculia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030195"", ""name"": ""Fatigable weakness of swallowing muscles"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030511"", ""name"": ""Bradyopsia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030512"", ""name"": ""Difficulty adjusting to changes in luminance"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line293,myoclonic seizure,HP:0032794,Myoclonic seizure,100.0,exact_key,"[{""hpo_id"": ""HP:0032794"", ""name"": ""Myoclonic seizure"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0001250"", ""name"": ""Seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001327"", ""name"": ""Photosensitive myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0020221"", ""name"": ""Clonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0025191"", ""name"": ""obsolete Segmental myoclonic seizures"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0032730"", ""name"": ""Focal impaired awareness myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}]"
line293, EMG: myopathic abnormalitie,HP:0003458,EMG: myopathic abnormalities,98.11,fuzzy,"[{""hpo_id"": ""HP:0003458"", ""name"": ""EMG: myopathic abnormalities"", ""score"": 98.11, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002058"", ""name"": ""Myopathic facies"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003198"", ""name"": ""Myopathy"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003403"", ""name"": ""EMG: decremental response of compound muscle action potential to repetitive nerve stimulation"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003457"", ""name"": ""EMG abnormality"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003730"", ""name"": ""EMG: myotonic runs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030000"", ""name"": ""EMG: repetitive nerve stimulation abnormality"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030206"", ""name"": ""EMG: incremental response of compound muscle action potential to repetitive nerve stimulation"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line294,myoclonic jerks,HP:0001336,Myoclonus,100.0,exact_key,"[{""hpo_id"": ""HP:0001336"", ""name"": ""Myoclonus"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0007000"", ""name"": ""Morning myoclonic jerks"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001327"", ""name"": ""Photosensitive myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011150"", ""name"": ""Myoclonic absence seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011170"", ""name"": ""Generalized myoclonic-atonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0025191"", ""name"": ""obsolete Segmental myoclonic seizures"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line298,myoclonic jerks,HP:0001336,Myoclonus,100.0,exact_key,"[{""hpo_id"": ""HP:0001336"", ""name"": ""Myoclonus"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0007000"", ""name"": ""Morning myoclonic jerks"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001327"", ""name"": ""Photosensitive myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011150"", ""name"": ""Myoclonic absence seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011170"", ""name"": ""Generalized myoclonic-atonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0025191"", ""name"": ""obsolete Segmental myoclonic seizures"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line300,ataxia,HP:0001251,Ataxia,100.0,exact_key,"[{""hpo_id"": ""HP:0001251"", ""name"": ""Ataxia"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0002066"", ""name"": ""Gait ataxia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002070"", ""name"": ""Limb ataxia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002073"", ""name"": ""Progressive cerebellar ataxia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002078"", ""name"": ""Truncal ataxia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002131"", ""name"": ""Episodic ataxia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002470"", ""name"": ""Nonprogressive cerebellar ataxia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002497"", ""name"": ""Spastic ataxia"", ""score"": 90.0, ""method"": ""contains""}]"
line301,myoclonic jerks,HP:0001336,Myoclonus,100.0,exact_key,"[{""hpo_id"": ""HP:0001336"", ""name"": ""Myoclonus"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0007000"", ""name"": ""Morning myoclonic jerks"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001327"", ""name"": ""Photosensitive myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011150"", ""name"": ""Myoclonic absence seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011170"", ""name"": ""Generalized myoclonic-atonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0025191"", ""name"": ""obsolete Segmental myoclonic seizures"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line302,difficulty swallowing,HP:0002015,Dysphagia,100.0,exact_key,"[{""hpo_id"": ""HP:0002015"", ""name"": ""Dysphagia"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0000001"", ""name"": ""All"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000802"", ""name"": ""Impotence"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002075"", ""name"": ""Dysdiadochokinesis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002442"", ""name"": ""Dyscalculia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030195"", ""name"": ""Fatigable weakness of swallowing muscles"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030511"", ""name"": ""Bradyopsia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030512"", ""name"": ""Difficulty adjusting to changes in luminance"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line308,myoclonic jerks,HP:0001336,Myoclonus,100.0,exact_key,"[{""hpo_id"": ""HP:0001336"", ""name"": ""Myoclonus"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0007000"", ""name"": ""Morning myoclonic jerks"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001327"", ""name"": ""Photosensitive myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011150"", ""name"": ""Myoclonic absence seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011170"", ""name"": ""Generalized myoclonic-atonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0025191"", ""name"": ""obsolete Segmental myoclonic seizures"", ""score"": 85.5, ""method"": ""fuzzy""}]"
