doc_id,span_text,best_hpo_id,best_hpo_name,score,method,candidates_json
line76,a condition that affects the muscles used for speec,,,0.0,,"[{""hpo_id"": ""HP:0000309"", ""name"": ""Abnormal midface morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001167"", ""name"": ""Abnormal finger morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001385"", ""name"": ""Hip dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001421"", ""name"": ""Abnormality of the musculature of the hand"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001430"", ""name"": ""Abnormal calf musculature morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001436"", ""name"": ""Abnormality of the foot musculature"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001441"", ""name"": ""Abnormality thigh musculature morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001446"", ""name"": ""Abnormality of the musculature of the upper limbs"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line77,led poor articula,,,0.0,,"[{""hpo_id"": ""HP:0000505"", ""name"": ""Visual impairment"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001510"", ""name"": ""Growth delay"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001963"", ""name"": ""Abnormal speech discrimination"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002033"", ""name"": ""Poor suck"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002354"", ""name"": ""Memory impairment"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002465"", ""name"": ""Poor speech"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003337"", ""name"": ""Reduced prothrombin consumption"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004370"", ""name"": ""Abnormality of temperature regulation"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line78,poor articulation,,,0.0,,"[{""hpo_id"": ""HP:0000505"", ""name"": ""Visual impairment"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001510"", ""name"": ""Growth delay"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001963"", ""name"": ""Abnormal speech discrimination"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002033"", ""name"": ""Poor suck"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002354"", ""name"": ""Memory impairment"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002465"", ""name"": ""Poor speech"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003337"", ""name"": ""Reduced prothrombin consumption"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004370"", ""name"": ""Abnormality of temperature regulation"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line80,an increased lactate le,,,0.0,,"[{""hpo_id"": ""HP:0000287"", ""name"": ""Increased facial adipose tissue"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000468"", ""name"": ""Increased adipose tissue around the neck"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001631"", ""name"": ""Atrial septal defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002151"", ""name"": ""Increased circulating lactate concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002922"", ""name"": ""Increased CSF protein concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004581"", ""name"": ""Increased anterior vertebral height"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005253"", ""name"": ""Increased anterioposterior diameter of thorax"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012707"", ""name"": ""Elevated brain lactate level by MRS"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line81,an elevated level of lactate in the bl,,,0.0,,"[{""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004691"", ""name"": ""2-3 toe syndactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011224"", ""name"": ""Ablepharon"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012116"", ""name"": ""Abnormal circulating albumin concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012258"", ""name"": ""Abnormal axonemal organization of respiratory motile cilia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012400"", ""name"": ""Abnormal circulating aldolase concentration"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line82,signs of parkinsonis,,,0.0,,"[{""hpo_id"": ""HP:0001300"", ""name"": ""Parkinsonism"", ""score"": 86.09, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000141"", ""name"": ""Amenorrhea"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004307"", ""name"": ""Abnormal anatomic location of the heart"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008066"", ""name"": ""Abnormal blistering of the skin"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009164"", ""name"": ""Abnormal calcification of the carpal bones"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011044"", ""name"": ""Abnormal number of permanent teeth"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011587"", ""name"": ""Abnormal branching pattern of the aortic arch"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line82, a buildup of lactate in his bloodstrea,,,0.0,,"[{""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004691"", ""name"": ""2-3 toe syndactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011224"", ""name"": ""Ablepharon"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012258"", ""name"": ""Abnormal axonemal organization of respiratory motile cilia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030300"", ""name"": ""10 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line83,d an elevated level of lactate in the ,,,0.0,,"[{""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004691"", ""name"": ""2-3 toe syndactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011224"", ""name"": ""Ablepharon"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012116"", ""name"": ""Abnormal circulating albumin concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012258"", ""name"": ""Abnormal axonemal organization of respiratory motile cilia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012260"", ""name"": ""Abnormal central microtubular pair morphology of respiratory motile cilia"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line84,an increased lactate le,,,0.0,,"[{""hpo_id"": ""HP:0000287"", ""name"": ""Increased facial adipose tissue"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000468"", ""name"": ""Increased adipose tissue around the neck"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001631"", ""name"": ""Atrial septal defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002151"", ""name"": ""Increased circulating lactate concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002922"", ""name"": ""Increased CSF protein concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004581"", ""name"": ""Increased anterior vertebral height"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005253"", ""name"": ""Increased anterioposterior diameter of thorax"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012707"", ""name"": ""Elevated brain lactate level by MRS"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line86, an elevated level of lactate in the b,,,0.0,,"[{""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002846"", ""name"": ""Abnormal B cell morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004691"", ""name"": ""2-3 toe syndactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0010975"", ""name"": ""Abnormal B cell count"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011224"", ""name"": ""Ablepharon"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012116"", ""name"": ""Abnormal circulating albumin concentration"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line87,a buildup of lactate in his bloodstream,,,0.0,,"[{""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004691"", ""name"": ""2-3 toe syndactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011224"", ""name"": ""Ablepharon"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030300"", ""name"": ""10 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030476"", ""name"": ""Abnormal amplitude of dark-adapted dim flash electroretinogram"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030478"", ""name"": ""Abnormal amplitude of dark-adapted bright flash electroretinogram"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line87,and a sei,,,0.0,,"[{""hpo_id"": ""HP:0000143"", ""name"": ""Rectovaginal fistula"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000944"", ""name"": ""Abnormal metaphysis morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001592"", ""name"": ""Selective tooth agenesis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001871"", ""name"": ""Abnormality of blood and blood-forming tissues"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002575"", ""name"": ""Tracheoesophageal fistula"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003974"", ""name"": ""Absent radius"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004348"", ""name"": ""Abnormality of bone mineral density"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line89,n increased lactate lev,,,0.0,,"[{""hpo_id"": ""HP:0000287"", ""name"": ""Increased facial adipose tissue"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000468"", ""name"": ""Increased adipose tissue around the neck"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002151"", ""name"": ""Increased circulating lactate concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002922"", ""name"": ""Increased CSF protein concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004581"", ""name"": ""Increased anterior vertebral height"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005253"", ""name"": ""Increased anterioposterior diameter of thorax"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012707"", ""name"": ""Elevated brain lactate level by MRS"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0025045"", ""name"": ""Abnormal brain lactate level by MRS"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line90,unclear or mumbled speech,,,0.0,,"[{""hpo_id"": ""HP:0000235"", ""name"": ""Abnormal cranial suture/fontanelle morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000483"", ""name"": ""Astigmatism"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001194"", ""name"": ""Abnormalities of placenta or umbilical cord"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001197"", ""name"": ""Abnormality of prenatal development or birth"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001315"", ""name"": ""Reduced tendon reflexes"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001344"", ""name"": ""Absent speech"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002167"", ""name"": ""Abnormal speech pattern"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002247"", ""name"": ""Duodenal atresia"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line90, a condition that affects the muscles used for spee,,,0.0,,"[{""hpo_id"": ""HP:0000301"", ""name"": ""Abnormality of facial musculature"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001167"", ""name"": ""Abnormal finger morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001385"", ""name"": ""Hip dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001421"", ""name"": ""Abnormality of the musculature of the hand"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001430"", ""name"": ""Abnormal calf musculature morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001436"", ""name"": ""Abnormality of the foot musculature"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001441"", ""name"": ""Abnormality thigh musculature morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001446"", ""name"": ""Abnormality of the musculature of the upper limbs"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line91,h an adult onse,,,0.0,,"[{""hpo_id"": ""HP:0000696"", ""name"": ""Delayed eruption of permanent teeth"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000802"", ""name"": ""Impotence"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001631"", ""name"": ""Atrial septal defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002636"", ""name"": ""Dilatation of an abdominal artery"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005369"", ""name"": ""Decreased circulating complement factor H concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0006321"", ""name"": ""Multiple non-erupting secondary teeth"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0006337"", ""name"": ""Premature eruption of permanent teeth"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0006352"", ""name"": ""Failure of eruption of permanent teeth"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line92,d poor articulati,,,0.0,,"[{""hpo_id"": ""HP:0000505"", ""name"": ""Visual impairment"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001510"", ""name"": ""Growth delay"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001963"", ""name"": ""Abnormal speech discrimination"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002033"", ""name"": ""Poor suck"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002354"", ""name"": ""Memory impairment"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002465"", ""name"": ""Poor speech"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003337"", ""name"": ""Reduced prothrombin consumption"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004370"", ""name"": ""Abnormality of temperature regulation"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line93, poor articulatio,,,0.0,,"[{""hpo_id"": ""HP:0000750"", ""name"": ""Delayed speech and language development"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001963"", ""name"": ""Abnormal speech discrimination"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002033"", ""name"": ""Poor suck"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003337"", ""name"": ""Reduced prothrombin consumption"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004370"", ""name"": ""Abnormality of temperature regulation"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005244"", ""name"": ""Gastrointestinal infarctions"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007010"", ""name"": ""Poor fine motor coordination"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007015"", ""name"": ""Poor gross motor coordination"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line94, buildup of lactate in his bloodstream ,,,0.0,,"[{""hpo_id"": ""HP:0000377"", ""name"": ""Abnormal pinna morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004691"", ""name"": ""2-3 toe syndactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005920"", ""name"": ""Abnormal epiphysis morphology of the phalanges of the hand"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011224"", ""name"": ""Ablepharon"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line95,d parkinsoni,,,0.0,,"[{""hpo_id"": ""HP:0005627"", ""name"": ""Type D brachydactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008338"", ""name"": ""Partial functional complement factor D deficiency"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0033027"", ""name"": ""Retinal peau d'orange"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0033182"", ""name"": ""Increased circulating cathepsin D level"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0034233"", ""name"": ""Disc kidney"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0100511"", ""name"": ""Abnormality of vitamin D metabolism"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0100512"", ""name"": ""Decreased circulating vitamin D concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:4000131"", ""name"": ""Ameliorated by vitamin D"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line97,buildup of lactate in his bloodstream a,,,0.0,,"[{""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004691"", ""name"": ""2-3 toe syndactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011224"", ""name"": ""Ablepharon"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030300"", ""name"": ""10 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030476"", ""name"": ""Abnormal amplitude of dark-adapted dim flash electroretinogram"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030478"", ""name"": ""Abnormal amplitude of dark-adapted bright flash electroretinogram"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line99,and an adult on,,,0.0,,"[{""hpo_id"": ""HP:0000143"", ""name"": ""Rectovaginal fistula"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001871"", ""name"": ""Abnormality of blood and blood-forming tissues"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002575"", ""name"": ""Tracheoesophageal fistula"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004348"", ""name"": ""Abnormality of bone mineral density"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005640"", ""name"": ""Abnormal vertebral segmentation and fusion"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007633"", ""name"": ""Bilateral microphthalmos"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007815"", ""name"": ""Abnormal distribution of retinal arterioles and venules"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line100,a buildup of lactate in his bloodstream,,,0.0,,"[{""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004691"", ""name"": ""2-3 toe syndactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011224"", ""name"": ""Ablepharon"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030300"", ""name"": ""10 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030476"", ""name"": ""Abnormal amplitude of dark-adapted dim flash electroretinogram"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030478"", ""name"": ""Abnormal amplitude of dark-adapted bright flash electroretinogram"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line101,a buildup of lactate in his bloodstream,,,0.0,,"[{""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004691"", ""name"": ""2-3 toe syndactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011224"", ""name"": ""Ablepharon"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030300"", ""name"": ""10 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030476"", ""name"": ""Abnormal amplitude of dark-adapted dim flash electroretinogram"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030478"", ""name"": ""Abnormal amplitude of dark-adapted bright flash electroretinogram"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line102,signs of parkinsonis,,,0.0,,"[{""hpo_id"": ""HP:0001300"", ""name"": ""Parkinsonism"", ""score"": 86.09, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000141"", ""name"": ""Amenorrhea"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004307"", ""name"": ""Abnormal anatomic location of the heart"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008066"", ""name"": ""Abnormal blistering of the skin"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009164"", ""name"": ""Abnormal calcification of the carpal bones"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011044"", ""name"": ""Abnormal number of permanent teeth"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011587"", ""name"": ""Abnormal branching pattern of the aortic arch"", ""score"": 85.5, ""method"": ""fuzzy""}]"
