doc_id,span_text,best_hpo_id,best_hpo_name,score,method,candidates_json
line206,a complaint of dysphag,,,0.0,,"[{""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004307"", ""name"": ""Abnormal anatomic location of the heart"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008372"", ""name"": ""Abnormal circulating vitamin A concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009164"", ""name"": ""Abnormal calcification of the carpal bones"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011587"", ""name"": ""Abnormal branching pattern of the aortic arch"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011922"", ""name"": ""Abnormal activity of mitochondrial respiratory chain"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012258"", ""name"": ""Abnormal axonemal organization of respiratory motile cilia"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line206,d problems with balance and coordi,,,0.0,,"[{""hpo_id"": ""HP:0000708"", ""name"": ""Atypical behavior"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002141"", ""name"": ""Gait imbalance"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002172"", ""name"": ""Postural instability"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002642"", ""name"": ""Arteriovenous fistulas of celiac and mesenteric vessels"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003339"", ""name"": ""Pyrimidine-responsive megaloblastic anemia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004348"", ""name"": ""Abnormality of bone mineral density"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007344"", ""name"": ""Atrophy/Degeneration involving the spinal cord"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line207,a diagnosis of ataxia,HP:0001251,Ataxia,90.0,contains,"[{""hpo_id"": ""HP:0001251"", ""name"": ""Ataxia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000141"", ""name"": ""Amenorrhea"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004307"", ""name"": ""Abnormal anatomic location of the heart"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008372"", ""name"": ""Abnormal circulating vitamin A concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009164"", ""name"": ""Abnormal calcification of the carpal bones"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011587"", ""name"": ""Abnormal branching pattern of the aortic arch"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line207,decreased muscle to,HP:0001290,Generalized hypotonia,90.0,contains,"[{""hpo_id"": ""HP:0001290"", ""name"": ""Generalized hypotonia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0006829"", ""name"": ""Severe muscular hypotonia"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0008947"", ""name"": ""Floppy infant"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000297"", ""name"": ""Facial hypotonia"", ""score"": 86.86, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002375"", ""name"": ""Hypokinesia"", ""score"": 86.86, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003199"", ""name"": ""Decreased muscle mass"", ""score"": 86.86, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008316"", ""name"": ""Abnormal mitochondria in muscle tissue"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line208,a lack of voluntary coordination of muscle movement,,,0.0,,"[{""hpo_id"": ""HP:0000141"", ""name"": ""Amenorrhea"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004691"", ""name"": ""2-3 toe syndactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008066"", ""name"": ""Abnormal blistering of the skin"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009023"", ""name"": ""Abdominal wall muscle weakness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009172"", ""name"": ""Abnormal 4th finger phalanx morphology"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line208, myoclonic activi,,,0.0,,"[{""hpo_id"": ""HP:0001327"", ""name"": ""Photosensitive myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011150"", ""name"": ""Myoclonic absence seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011170"", ""name"": ""Generalized myoclonic-atonic seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0025191"", ""name"": ""obsolete Segmental myoclonic seizures"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0032667"", ""name"": ""Myoclonic status epilepticus"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0032668"", ""name"": ""Myoclonic status epilepticus without coma"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line208,d a diagnosis of external ophthalmopl,,,0.0,,"[{""hpo_id"": ""HP:0000363"", ""name"": ""Abnormal earlobe morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000377"", ""name"": ""Abnormal pinna morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003642"", ""name"": ""Type I transferrin isoform profile"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line209,an infantile onse,,,0.0,,"[{""hpo_id"": ""HP:0003593"", ""name"": ""Infantile onset"", ""score"": 87.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000802"", ""name"": ""Impotence"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001631"", ""name"": ""Atrial septal defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002021"", ""name"": ""Pyloric stenosis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002636"", ""name"": ""Dilatation of an abdominal artery"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002643"", ""name"": ""Neonatal respiratory distress"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004914"", ""name"": ""Recurrent infantile hypoglycemia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005152"", ""name"": ""Histiocytoid cardiomyopathy"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line209, myoclonic seizur,HP:0001327,Photosensitive myoclonic seizure,90.0,contains,"[{""hpo_id"": ""HP:0001327"", ""name"": ""Photosensitive myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0025191"", ""name"": ""obsolete Segmental myoclonic seizures"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0032730"", ""name"": ""Focal impaired awareness myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0032758"", ""name"": ""Focal aware myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0032794"", ""name"": ""Myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0032815"", ""name"": ""Neonatal electro-clinical myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}]"
line209,d a state of low muscle ,,,0.0,,"[{""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004307"", ""name"": ""Abnormal anatomic location of the heart"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009164"", ""name"": ""Abnormal calcification of the carpal bones"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011587"", ""name"": ""Abnormal branching pattern of the aortic arch"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011922"", ""name"": ""Abnormal activity of mitochondrial respiratory chain"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012258"", ""name"": ""Abnormal axonemal organization of respiratory motile cilia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012260"", ""name"": ""Abnormal central microtubular pair morphology of respiratory motile cilia"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line210,difficulty swallowing,HP:0002015,Dysphagia,100.0,exact_key,"[{""hpo_id"": ""HP:0002015"", ""name"": ""Dysphagia"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0000001"", ""name"": ""All"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000802"", ""name"": ""Impotence"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002075"", ""name"": ""Dysdiadochokinesis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002442"", ""name"": ""Dyscalculia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030195"", ""name"": ""Fatigable weakness of swallowing muscles"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030511"", ""name"": ""Bradyopsia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030512"", ""name"": ""Difficulty adjusting to changes in luminance"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line210,an infantile onse,,,0.0,,"[{""hpo_id"": ""HP:0003593"", ""name"": ""Infantile onset"", ""score"": 87.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000802"", ""name"": ""Impotence"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001631"", ""name"": ""Atrial septal defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002021"", ""name"": ""Pyloric stenosis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002636"", ""name"": ""Dilatation of an abdominal artery"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002643"", ""name"": ""Neonatal respiratory distress"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004914"", ""name"": ""Recurrent infantile hypoglycemia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005152"", ""name"": ""Histiocytoid cardiomyopathy"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line210, a sensation of food getting stu,,,0.0,,"[{""hpo_id"": ""HP:0000483"", ""name"": ""Astigmatism"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007815"", ""name"": ""Abnormal distribution of retinal arterioles and venules"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011224"", ""name"": ""Ablepharon"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line211,a diagnosis of external ophthalmopleg,,,0.0,,"[{""hpo_id"": ""HP:0000544"", ""name"": ""External ophthalmoplegia"", ""score"": 86.09, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000363"", ""name"": ""Abnormal earlobe morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000377"", ""name"": ""Abnormal pinna morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line211,h infantile hypoton,HP:0008947,Floppy infant,89.47,fuzzy,"[{""hpo_id"": ""HP:0008947"", ""name"": ""Floppy infant"", ""score"": 89.47, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002021"", ""name"": ""Pyloric stenosis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002643"", ""name"": ""Neonatal respiratory distress"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004914"", ""name"": ""Recurrent infantile hypoglycemia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005152"", ""name"": ""Histiocytoid cardiomyopathy"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005369"", ""name"": ""Decreased circulating complement factor H concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005841"", ""name"": ""Calcific stippling of infantile cartilaginous skeleton"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007280"", ""name"": ""Acute infantile spinal muscular atrophy"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line211,d an infantile on,,,0.0,,"[{""hpo_id"": ""HP:0001631"", ""name"": ""Atrial septal defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001696"", ""name"": ""Situs inversus totalis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001983"", ""name"": ""Reduced lymphocyte surface expression of CD43"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002636"", ""name"": ""Dilatation of an abdominal artery"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002971"", ""name"": ""Absent microvilli on the surface of peripheral blood lymphocytes"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003400"", ""name"": ""Basal lamina onion bulb formation"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005841"", ""name"": ""Calcific stippling of infantile cartilaginous skeleton"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007193"", ""name"": ""Bilateral tonic-clonic seizure on awakening"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line212,myoclonic seizure,HP:0032794,Myoclonic seizure,100.0,exact_key,"[{""hpo_id"": ""HP:0032794"", ""name"": ""Myoclonic seizure"", ""score"": 100.0, ""method"": ""exact_key""}, {""hpo_id"": ""HP:0001250"", ""name"": ""Seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001327"", ""name"": ""Photosensitive myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002123"", ""name"": ""Generalized myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0011166"", ""name"": ""Focal myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0020221"", ""name"": ""Clonic seizure"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0025191"", ""name"": ""obsolete Segmental myoclonic seizures"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0032730"", ""name"": ""Focal impaired awareness myoclonic seizure"", ""score"": 90.0, ""method"": ""contains""}]"
line212, problems with swallow,HP:0000001,All,90.0,contains,"[{""hpo_id"": ""HP:0000001"", ""name"": ""All"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000753"", ""name"": ""Autism with high cognitive abilities"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002121"", ""name"": ""Generalized non-motor (absence) seizure"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003341"", ""name"": ""Lamina lucida cleavage"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003743"", ""name"": ""Genetic anticipation"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005005"", ""name"": ""Femoral bowing present at birth, straightening with time"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007334"", ""name"": ""Bilateral tonic-clonic seizure with focal onset"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009878"", ""name"": ""Cerebellar ataxia associated with quadrupedal gait"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line213,sensation of food getting stuck ,,,0.0,,"[{""hpo_id"": ""HP:0000483"", ""name"": ""Astigmatism"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005920"", ""name"": ""Abnormal epiphysis morphology of the phalanges of the hand"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007815"", ""name"": ""Abnormal distribution of retinal arterioles and venules"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011224"", ""name"": ""Ablepharon"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line213,n infantile onset,HP:0003593,Infantile onset,95.0,fuzzy,"[{""hpo_id"": ""HP:0003593"", ""name"": ""Infantile onset"", ""score"": 95.0, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003674"", ""name"": ""Onset"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0003581"", ""name"": ""Adult onset"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004914"", ""name"": ""Recurrent infantile hypoglycemia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0005841"", ""name"": ""Calcific stippling of infantile cartilaginous skeleton"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0006834"", ""name"": ""Developmental stagnation at onset of seizures"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007280"", ""name"": ""Acute infantile spinal muscular atrophy"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0007334"", ""name"": ""Bilateral tonic-clonic seizure with focal onset"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line214,an increased CSF protein concentra,HP:0001370,Rheumatoid arthritis,90.0,contains,"[{""hpo_id"": ""HP:0001370"", ""name"": ""Rheumatoid arthritis"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0002922"", ""name"": ""Increased CSF protein concentration"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001631"", ""name"": ""Atrial septal defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002921"", ""name"": ""Abnormal cerebrospinal fluid morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012349"", ""name"": ""Abnormal sialylation of N-linked protein glycosylation"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012352"", ""name"": ""Abnormal fucosylation of protein N-linked glycosylation"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012355"", ""name"": ""Abnormal mannosylation of N-linked protein glycosylation"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012359"", ""name"": ""Abnormal fucosylation of O-linked protein glycosylation"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line214,led a diagnosis of external ophthalmo,,,0.0,,"[{""hpo_id"": ""HP:0000363"", ""name"": ""Abnormal earlobe morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000377"", ""name"": ""Abnormal pinna morphology"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002656"", ""name"": ""Epiphyseal dysplasia"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0003642"", ""name"": ""Type I transferrin isoform profile"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line215,an inability to swallow proper,HP:0000001,All,90.0,contains,"[{""hpo_id"": ""HP:0000001"", ""name"": ""All"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0001631"", ""name"": ""Atrial septal defect"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001947"", ""name"": ""Renal tubular acidosis"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011895"", ""name"": ""Anemia due to reduced life span of red cells"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0030893"", ""name"": ""Abnormal response to short acting pulmonary vasodilator"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0031073"", ""name"": ""Abnormal response to endocrine stimulation test"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0031074"", ""name"": ""Abnormal response to ACTH stimulation test"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line215,d a complaint of dysph,,,0.0,,"[{""hpo_id"": ""HP:0000650"", ""name"": ""Abnormal amplitude of pattern reversal visual evoked potentials"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004307"", ""name"": ""Abnormal anatomic location of the heart"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0008372"", ""name"": ""Abnormal circulating vitamin A concentration"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0009164"", ""name"": ""Abnormal calcification of the carpal bones"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011587"", ""name"": ""Abnormal branching pattern of the aortic arch"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011922"", ""name"": ""Abnormal activity of mitochondrial respiratory chain"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0012258"", ""name"": ""Abnormal axonemal organization of respiratory motile cilia"", ""score"": 85.5, ""method"": ""fuzzy""}]"
line216,a diagnosis of sensory axonal neuropathy,HP:0003390,Sensory axonal neuropathy,90.0,contains,"[{""hpo_id"": ""HP:0003390"", ""name"": ""Sensory axonal neuropathy"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0003477"", ""name"": ""Peripheral axonal neuropathy"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0009830"", ""name"": ""Peripheral neuropathy"", ""score"": 90.0, ""method"": ""contains""}, {""hpo_id"": ""HP:0000878"", ""name"": ""11 pairs of ribs"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0001501"", ""name"": ""6 metacarpals"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0002330"", ""name"": ""Paroxysmal drowsiness"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0004691"", ""name"": ""2-3 toe syndactyly"", ""score"": 85.5, ""method"": ""fuzzy""}, {""hpo_id"": ""HP:0011224"", ""name"": ""Ablepharon"", ""score"": 85.5, ""method"": ""fuzzy""}]"
